file,site_id,year,timestamp,pm25,pm10
Raw_data_1Hr_2016_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2016,2016-04-27 15:00:00,496.0,240.0
Raw_data_1Hr_2016_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2016,2016-04-28 18:00:00,189.67,175.5
Raw_data_1Hr_2016_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2016,2016-01-20 00:00:00,410.0,365.33
Raw_data_1Hr_2016_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2016,2016-03-23 15:00:00,88.83,87.0
Raw_data_1Hr_2016_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2016,2016-04-23 11:00:00,216.17,197.17
Raw_data_1Hr_2016_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2016,2016-05-16 11:00:00,159.0,125.0
Raw_data_1Hr_2016_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2016,2016-05-16 12:00:00,134.17,129.67
Raw_data_1Hr_2016_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2016,2016-05-23 16:00:00,742.0,183.0
Raw_data_1Hr_2016_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2016,2016-05-23 17:00:00,418.5,174.5
Raw_data_1Hr_2016_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2016,2016-05-23 19:00:00,152.33,85.0
Raw_data_1Hr_2016_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2016,2016-01-06 10:00:00,418.0,322.0
Raw_data_1Hr_2016_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2016,2016-01-08 20:00:00,861.67,548.0
Raw_data_1Hr_2016_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2016,2016-01-11 14:00:00,985.0,419.5
Raw_data_1Hr_2016_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2016,2016-01-22 05:00:00,278.67,215.83
Raw_data_1Hr_2016_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2016,2016-02-08 02:00:00,113.5,113.0
Raw_data_1Hr_2016_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2016,2016-02-09 02:00:00,172.38,119.33
Raw_data_1Hr_2016_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2016,2016-02-09 03:00:00,112.62,112.17
Raw_data_1Hr_2016_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2016,2016-02-09 06:00:00,162.5,156.83
Raw_data_1Hr_2017_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2017,2017-08-31 14:00:00,42.52,41.14
Raw_data_1Hr_2017_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2017,2017-08-31 15:00:00,23.16,20.5
Raw_data_1Hr_2017_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2017,2017-08-31 18:00:00,17.01,15.81
Raw_data_1Hr_2017_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2017,2017-09-14 17:00:00,79.97,37.52
Raw_data_1Hr_2017_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2017,2017-09-15 10:00:00,111.51,4.57
Raw_data_1Hr_2017_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2017,2017-09-15 11:00:00,121.53,98.01
Raw_data_1Hr_2017_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2017,2017-09-15 17:00:00,42.6,35.66
Raw_data_1Hr_2017_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2017,2017-09-15 22:00:00,31.21,0.27
Raw_data_1Hr_2017_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2017,2017-08-31 19:00:00,54.21,19.06
Raw_data_1Hr_2017_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2017,2017-09-01 01:00:00,20.18,10.26
Raw_data_1Hr_2017_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2017,2017-09-01 07:00:00,41.99,25.32
Raw_data_1Hr_2017_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2017,2017-09-03 17:00:00,27.6,10.37
Raw_data_1Hr_2017_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2017,2017-09-09 02:00:00,13.37,12.51
Raw_data_1Hr_2017_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2017,2017-09-11 03:00:00,13.19,8.09
Raw_data_1Hr_2017_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2017,2017-09-16 10:00:00,64.47,4.84
Raw_data_1Hr_2017_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2017,2017-09-16 11:00:00,86.2,7.5
Raw_data_1Hr_2017_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2017,2017-01-01 04:00:00,241.86,230.24
Raw_data_1Hr_2017_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2017,2017-01-01 05:00:00,179.54,178.91
Raw_data_1Hr_2017_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2017,2017-08-31 01:00:00,77.6,76.55
Raw_data_1Hr_2017_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2017,2017-08-31 05:00:00,74.51,68.0
Raw_data_1Hr_2017_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2017,2017-08-31 16:00:00,45.87,40.99
Raw_data_1Hr_2017_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2017,2017-08-31 17:00:00,49.35,39.36
Raw_data_1Hr_2017_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2017,2017-09-01 01:00:00,52.22,43.42
Raw_data_1Hr_2017_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2017,2017-09-01 03:00:00,44.96,41.24
Raw_data_1Hr_2017_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2017,2017-08-31 14:00:00,12.5,9.72
Raw_data_1Hr_2017_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2017,2017-09-08 00:00:00,151.56,85.78
Raw_data_1Hr_2017_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2017,2017-09-08 06:00:00,74.07,61.85
Raw_data_1Hr_2017_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2017,2017-09-09 14:00:00,146.86,143.33
Raw_data_1Hr_2017_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2017,2017-09-12 05:00:00,27.72,2.65
Raw_data_1Hr_2017_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2017,2017-09-18 17:00:00,127.44,114.0
Raw_data_1Hr_2017_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2017,2017-09-18 18:00:00,92.79,83.73
Raw_data_1Hr_2017_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2017,2017-09-20 06:00:00,87.57,81.54
Raw_data_1Hr_2017_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2017,2017-09-15 11:00:00,47.89,0.13
Raw_data_1Hr_2017_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2017,2017-09-15 12:00:00,42.11,0.1
Raw_data_1Hr_2017_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2017,2017-09-15 13:00:00,39.3,0.18
Raw_data_1Hr_2017_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2017,2017-09-15 14:00:00,39.67,0.28
Raw_data_1Hr_2017_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2017,2017-09-15 15:00:00,30.42,0.23
Raw_data_1Hr_2017_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2017,2017-09-15 16:00:00,24.44,0.17
Raw_data_1Hr_2017_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2017,2017-09-15 17:00:00,38.35,0.06
Raw_data_1Hr_2017_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2017,2017-09-15 18:00:00,46.04,0.06
Raw_data_1Hr_2017_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2017,2017-09-08 20:00:00,8.41,3.02
Raw_data_1Hr_2017_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2017,2017-09-11 18:00:00,10.63,3.52
Raw_data_1Hr_2017_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2017,2017-09-11 22:00:00,11.8,5.93
Raw_data_1Hr_2017_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2017,2017-09-12 01:00:00,20.19,15.42
Raw_data_1Hr_2017_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2017,2017-09-12 07:00:00,99.99,71.44
Raw_data_1Hr_2017_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2017,2017-09-20 14:00:00,128.78,84.71
Raw_data_1Hr_2017_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2017,2017-09-20 15:00:00,153.57,133.1
Raw_data_1Hr_2017_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2017,2017-09-21 09:00:00,57.02,36.08
Raw_data_1Hr_2017_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2017,2017-09-22 19:00:00,21.85,0.4
Raw_data_1Hr_2017_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2017,2017-09-22 20:00:00,44.46,36.77
Raw_data_1Hr_2017_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2017,2017-09-23 00:00:00,10.66,0.09
Raw_data_1Hr_2017_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2017,2017-09-23 05:00:00,1.64,0.22
Raw_data_1Hr_2017_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2017,2017-09-23 07:00:00,32.03,19.83
Raw_data_1Hr_2017_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2017,2017-09-23 12:00:00,29.86,0.07
Raw_data_1Hr_2017_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2017,2017-09-23 16:00:00,3.04,2.37
Raw_data_1Hr_2017_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2017,2017-01-22 12:00:00,337.5,336.0
Raw_data_1Hr_2017_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2017,2017-01-22 16:00:00,286.0,284.5
Raw_data_1Hr_2017_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2017,2017-01-22 17:00:00,406.75,398.5
Raw_data_1Hr_2017_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2017,2017-01-22 18:00:00,409.25,403.25
Raw_data_1Hr_2017_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2017,2017-01-22 19:00:00,494.0,489.0
Raw_data_1Hr_2017_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2017,2017-01-22 20:00:00,489.0,483.0
Raw_data_1Hr_2017_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2017,2017-01-22 21:00:00,476.25,470.25
Raw_data_1Hr_2017_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2017,2017-01-22 22:00:00,451.75,450.0
Raw_data_1Hr_2017_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2017,2017-01-04 12:00:00,175.0,125.0
Raw_data_1Hr_2017_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2017,2017-01-26 01:00:00,286.33,218.0
Raw_data_1Hr_2017_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2017,2017-01-26 19:00:00,55.5,49.5
Raw_data_1Hr_2017_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2017,2017-01-27 00:00:00,31.83,25.0
Raw_data_1Hr_2017_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2017,2017-01-27 02:00:00,16.0,2.0
Raw_data_1Hr_2017_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2017,2017-01-27 03:00:00,22.0,12.33
Raw_data_1Hr_2017_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2017,2017-01-27 07:00:00,37.33,35.67
Raw_data_1Hr_2017_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2017,2017-01-27 15:00:00,61.67,44.67
Raw_data_1Hr_2017_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2017,2017-01-06 05:00:00,198.0,184.67
Raw_data_1Hr_2017_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2017,2017-01-07 08:00:00,79.67,78.67
Raw_data_1Hr_2017_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2017,2017-01-07 10:00:00,147.17,144.0
Raw_data_1Hr_2017_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2017,2017-01-07 12:00:00,177.67,163.75
Raw_data_1Hr_2017_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2017,2017-01-07 13:00:00,141.67,132.5
Raw_data_1Hr_2017_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2017,2017-01-15 13:00:00,112.0,94.5
Raw_data_1Hr_2017_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2017,2017-01-15 14:00:00,178.0,170.25
Raw_data_1Hr_2017_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2017,2017-01-17 03:00:00,100.17,92.33
Raw_data_1Hr_2017_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2017,2017-05-26 14:00:00,578.0,342.0
Raw_data_1Hr_2017_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2017,2017-05-26 15:00:00,283.33,180.33
Raw_data_1Hr_2017_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2017,2017-01-07 10:00:00,118.5,114.17
Raw_data_1Hr_2017_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2017,2017-01-26 14:00:00,147.0,145.83
Raw_data_1Hr_2017_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2017,2017-01-26 15:00:00,142.33,137.17
Raw_data_1Hr_2017_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2017,2017-01-26 17:00:00,107.83,105.5
Raw_data_1Hr_2017_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2017,2017-01-26 18:00:00,89.0,71.5
Raw_data_1Hr_2017_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2017,2017-01-26 23:00:00,20.83,14.67
Raw_data_1Hr_2017_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2017,2017-01-27 01:00:00,34.67,32.67
Raw_data_1Hr_2017_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2017,2017-01-27 02:00:00,52.17,31.75
Raw_data_1Hr_2018_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2018,2018-01-30 13:00:00,323.88,224.43
Raw_data_1Hr_2018_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2018,2018-01-30 14:00:00,269.94,207.83
Raw_data_1Hr_2018_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2018,2018-02-06 12:00:00,181.1,174.9
Raw_data_1Hr_2018_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2018,2018-02-14 13:00:00,172.06,164.33
Raw_data_1Hr_2018_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2018,2018-02-14 14:00:00,179.78,145.39
Raw_data_1Hr_2018_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2018,2018-02-26 11:00:00,167.03,166.4
Raw_data_1Hr_2018_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2018,2018-02-26 12:00:00,249.53,185.16
Raw_data_1Hr_2018_site_103_CRRI_Mathura_Road_Delhi_IMD_1Hr.csv,103,2018,2018-02-27 12:00:00,329.4,152.2
Raw_data_1Hr_2018_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2018,2018-01-02 04:00:00,665.6,530.61
Raw_data_1Hr_2018_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2018,2018-08-13 18:00:00,82.95,78.79
Raw_data_1Hr_2018_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2018,2018-08-13 19:00:00,584.0,296.32
Raw_data_1Hr_2018_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2018,2018-08-18 17:00:00,18.75,11.94
Raw_data_1Hr_2018_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2018,2018-08-28 18:00:00,39.46,28.24
Raw_data_1Hr_2018_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2018,2018-09-28 10:00:00,94.85,55.48
Raw_data_1Hr_2018_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2018,2018-10-23 10:00:00,645.95,541.55
Raw_data_1Hr_2018_site_104_Burari_Crossing_Delhi_IMD_1Hr.csv,104,2018,2018-10-23 11:00:00,680.22,148.24
Raw_data_1Hr_2018_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2018,2018-01-06 20:00:00,521.56,406.01
Raw_data_1Hr_2018_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2018,2018-01-07 12:00:00,501.58,280.32
Raw_data_1Hr_2018_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2018,2018-01-07 17:00:00,213.98,160.97
Raw_data_1Hr_2018_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2018,2018-01-07 18:00:00,270.91,225.62
Raw_data_1Hr_2018_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2018,2018-01-08 14:00:00,207.92,178.71
Raw_data_1Hr_2018_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2018,2018-01-13 14:00:00,106.69,93.24
Raw_data_1Hr_2018_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2018,2018-02-05 06:00:00,461.05,359.72
Raw_data_1Hr_2018_site_105_North_Campus_DU_Delhi_IMD_1Hr.csv,105,2018,2018-02-06 11:00:00,441.18,236.1
Raw_data_1Hr_2018_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2018,2018-01-30 03:00:00,195.89,167.87
Raw_data_1Hr_2018_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2018,2018-01-30 04:00:00,178.42,148.09
Raw_data_1Hr_2018_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2018,2018-02-15 03:00:00,122.2,101.97
Raw_data_1Hr_2018_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2018,2018-02-15 04:00:00,134.61,110.1
Raw_data_1Hr_2018_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2018,2018-03-07 04:00:00,139.15,117.37
Raw_data_1Hr_2018_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2018,2018-03-07 05:00:00,156.88,155.74
Raw_data_1Hr_2018_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2018,2018-04-14 13:00:00,155.96,61.63
Raw_data_1Hr_2018_site_106_IGI_Airport_(T3)_Delhi_IMD_1Hr.csv,106,2018,2018-06-28 06:00:00,12.3,10.41
Raw_data_1Hr_2018_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2018,2018-01-25 16:00:00,120.9,101.78
Raw_data_1Hr_2018_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2018,2018-02-13 16:00:00,79.58,41.08
Raw_data_1Hr_2018_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2018,2018-02-13 17:00:00,84.18,74.46
Raw_data_1Hr_2018_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2018,2018-02-16 15:00:00,136.94,129.53
Raw_data_1Hr_2018_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2018,2018-02-16 16:00:00,160.41,156.71
Raw_data_1Hr_2018_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2018,2018-02-18 16:00:00,117.54,103.41
Raw_data_1Hr_2018_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2018,2018-02-18 18:00:00,108.72,94.75
Raw_data_1Hr_2018_site_107_Pusa_Delhi_IMD_1Hr.csv,107,2018,2018-04-10 11:00:00,68.31,35.39
Raw_data_1Hr_2018_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2018,2018-03-27 20:00:00,935.3,120.31
Raw_data_1Hr_2018_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2018,2018-03-27 21:00:00,471.0,138.63
Raw_data_1Hr_2018_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2018,2018-03-27 22:00:00,308.44,185.08
Raw_data_1Hr_2018_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2018,2018-03-28 03:00:00,188.64,144.51
Raw_data_1Hr_2018_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2018,2018-03-28 18:00:00,781.08,409.32
Raw_data_1Hr_2018_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2018,2018-03-28 19:00:00,241.8,74.3
Raw_data_1Hr_2018_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2018,2018-03-29 17:00:00,8.0,6.48
Raw_data_1Hr_2018_site_108_Aya_Nagar_Delhi_IMD_1Hr.csv,108,2018,2018-03-29 18:00:00,130.16,81.6
Raw_data_1Hr_2018_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2018,2018-01-01 14:00:00,323.69,309.56
Raw_data_1Hr_2018_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2018,2018-01-01 15:00:00,560.45,394.71
Raw_data_1Hr_2018_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2018,2018-01-01 16:00:00,394.43,264.1
Raw_data_1Hr_2018_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2018,2018-01-01 17:00:00,336.97,220.06
Raw_data_1Hr_2018_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2018,2018-01-01 18:00:00,283.55,193.18
Raw_data_1Hr_2018_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2018,2018-01-01 19:00:00,284.74,167.36
Raw_data_1Hr_2018_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2018,2018-01-01 20:00:00,305.29,161.38
Raw_data_1Hr_2018_site_109_Lodhi_Road_Delhi_IMD_1Hr.csv,109,2018,2018-01-01 21:00:00,311.53,179.63
Raw_data_1Hr_2018_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2018,2018-04-06 18:00:00,115.0,75.75
Raw_data_1Hr_2018_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2018,2018-05-31 12:00:00,416.75,178.75
Raw_data_1Hr_2018_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2018,2018-05-31 13:00:00,475.0,257.0
Raw_data_1Hr_2018_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2018,2018-06-01 22:00:00,560.0,96.0
Raw_data_1Hr_2018_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2018,2018-06-02 08:00:00,578.0,569.0
Raw_data_1Hr_2018_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2018,2018-06-02 10:00:00,566.67,562.67
Raw_data_1Hr_2018_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2018,2018-06-08 13:00:00,826.25,256.75
Raw_data_1Hr_2018_site_117_ITO_Delhi_CPCB_1Hr.csv,117,2018,2018-06-08 14:00:00,616.5,307.0
Raw_data_1Hr_2018_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2018,2018-04-06 21:00:00,47.0,36.25
Raw_data_1Hr_2018_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2018,2018-04-09 09:00:00,51.0,40.25
Raw_data_1Hr_2018_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2018,2018-04-12 05:00:00,34.0,22.25
Raw_data_1Hr_2018_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2018,2018-04-30 14:00:00,367.0,215.0
Raw_data_1Hr_2018_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2018,2018-05-07 10:00:00,306.75,277.25
Raw_data_1Hr_2018_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2018,2018-05-07 11:00:00,229.0,216.5
Raw_data_1Hr_2018_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2018,2018-06-13 18:00:00,258.0,115.0
Raw_data_1Hr_2018_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2018,2018-06-13 19:00:00,353.75,89.5
Raw_data_1Hr_2018_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2018,2018-05-02 12:00:00,1000.0,201.67
Raw_data_1Hr_2018_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2018,2018-05-28 12:00:00,666.67,324.67
Raw_data_1Hr_2018_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2018,2018-06-27 08:00:00,47.0,42.5
Raw_data_1Hr_2018_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2018,2018-06-28 00:00:00,13.0,2.5
Raw_data_1Hr_2018_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2018,2018-06-28 21:00:00,11.75,7.5
Raw_data_1Hr_2018_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2018,2018-06-29 17:00:00,32.0,24.0
Raw_data_1Hr_2018_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2018,2018-06-30 16:00:00,20.0,2.0
Raw_data_1Hr_2018_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2018,2018-07-01 02:00:00,45.75,19.25
Raw_data_1Hr_2018_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2018,2018-01-13 15:00:00,186.0,128.0
Raw_data_1Hr_2018_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2018,2018-01-14 05:00:00,320.0,299.0
Raw_data_1Hr_2018_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2018,2018-01-14 06:00:00,320.0,211.0
Raw_data_1Hr_2018_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2018,2018-01-14 07:00:00,320.0,206.0
Raw_data_1Hr_2018_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2018,2018-02-13 01:00:00,113.0,97.0
Raw_data_1Hr_2018_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2018,2018-02-13 09:00:00,97.0,95.0
Raw_data_1Hr_2018_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2018,2018-02-15 01:00:00,84.0,55.0
Raw_data_1Hr_2018_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2018,2018-02-26 02:00:00,64.0,57.0
Raw_data_1Hr_2018_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2018,2018-01-25 12:00:00,147.0,127.0
Raw_data_1Hr_2018_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2018,2018-01-25 13:00:00,123.0,122.0
Raw_data_1Hr_2018_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2018,2018-02-08 13:00:00,373.0,229.0
Raw_data_1Hr_2018_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2018,2018-04-07 01:00:00,46.0,35.0
